Localidad;Tarifa;fecha;Consumokws;anio;mes
Río Grande;ALUMB.PUBLICO;01/10/1997;370247;1997;10
Río Grande;LUZ DE OBRA;01/10/1997;150031;1997;10
Río Grande;JUB. Y PENS.;01/10/1997;-9;1997;10
Río Grande;BASE NAVAL;01/10/1997;14280;1997;10
Río Grande;GRANES DEMANDAS;01/10/1997;-9;1997;10
Río Grande;MEDIANAS DEMANDAS;01/10/1997;-9;1997;10
Río Grande;SERVICIO RESIDENCIAL;01/10/1997;-9;1997;10
Río Grande;USO GENERAL;01/10/1997;-9;1997;10
Ushuaia;COMERCIAL;01/10/1997;1204068;1997;10
Ushuaia;INDUSTRIAL;01/10/1997;1203287;1997;10
Ushuaia;OFICIAL;01/10/1997;939511;1997;10
Ushuaia;RESIDENCIAL;01/10/1997;2210834;1997;10
Ushuaia;PROMOCIONAL;01/10/1997;165788;1997;10
Ushuaia;LUZ DE OBRA;01/10/1997;-9;1997;10
Ushuaia;BASE NAVAL;01/10/1997;-9;1997;10
Ushuaia;SERVICIOS SANITARIOS (3);01/10/1997;-9;1997;10
Ushuaia;ALUMB.PUBLICO;01/10/1997;390404;1997;10
Ushuaia;GRANES DEMANDAS;01/10/1997;-9;1997;10
Ushuaia;MEDIANAS DEMANDAS;01/10/1997;-9;1997;10
Ushuaia;USO RESIDENCIAL;01/10/1997;-9;1997;10
Ushuaia;USO GENERAL;01/10/1997;-9;1997;10
Ushuaia;ALUMB.PUBLICO;01/10/1997;-9;1997;10
Tolhuin;USO RESIDENCIAL;01/10/1997;-9;1997;10
Tolhuin;USO GENERAL;01/10/1997;-9;1997;10
Tolhuin;MEDIANAS DEMANDAS;01/10/1997;-9;1997;10
Tolhuin;GRANDES DEMANDAS;01/10/1997;-9;1997;10
Tolhuin;ALUMB.PUBLICO;01/10/1997;-9;1997;10
Río Grande;COMERCIAL;01/11/1997;1489485;1997;11
Río Grande;INDUSTRIAL;01/11/1997;1862691;1997;11
Río Grande;OFICIAL;01/11/1997;351991;1997;11
Río Grande;RESIDENCIAL;01/11/1997;2275719;1997;11
Río Grande;PROMOCIONAL;01/11/1997;-9;1997;11
Río Grande;ALUMB.PUBLICO;01/11/1997;279248;1997;11
Río Grande;LUZ DE OBRA;01/11/1997;157062;1997;11
Río Grande;JUB. Y PENS.;01/11/1997;-9;1997;11
Río Grande;BASE NAVAL;01/11/1997;10560;1997;11
Río Grande;GRANES DEMANDAS;01/11/1997;-9;1997;11
Río Grande;MEDIANAS DEMANDAS;01/11/1997;-9;1997;11
Río Grande;SERVICIO RESIDENCIAL;01/11/1997;-9;1997;11
Río Grande;USO GENERAL;01/11/1997;-9;1997;11
Ushuaia;COMERCIAL;01/11/1997;523731;1997;11
Ushuaia;INDUSTRIAL;01/11/1997;1048587;1997;11
Ushuaia;OFICIAL;01/11/1997;445237;1997;11
Ushuaia;RESIDENCIAL;01/11/1997;2136223;1997;11
Ushuaia;PROMOCIONAL;01/11/1997;183641;1997;11
Ushuaia;LUZ DE OBRA;01/11/1997;-9;1997;11
Ushuaia;BASE NAVAL;01/11/1997;-9;1997;11
Ushuaia;SERVICIOS SANITARIOS (3);01/11/1997;-9;1997;11
Ushuaia;ALUMB.PUBLICO;01/11/1997;380221;1997;11
Ushuaia;GRANES DEMANDAS;01/11/1997;-9;1997;11
Ushuaia;MEDIANAS DEMANDAS;01/11/1997;-9;1997;11
Ushuaia;USO RESIDENCIAL;01/11/1997;-9;1997;11
Ushuaia;USO GENERAL;01/11/1997;-9;1997;11
Ushuaia;ALUMB.PUBLICO;01/11/1997;-9;1997;11
Tolhuin;USO RESIDENCIAL;01/11/1997;-9;1997;11
Tolhuin;USO GENERAL;01/11/1997;-9;1997;11
Tolhuin;MEDIANAS DEMANDAS;01/11/1997;-9;1997;11
Tolhuin;GRANDES DEMANDAS;01/11/1997;-9;1997;11
Tolhuin;ALUMB.PUBLICO;01/11/1997;-9;1997;11
Río Grande;COMERCIAL;01/12/1997;1358529;1997;12
Río Grande;INDUSTRIAL;01/12/1997;1411714;1997;12
Río Grande;OFICIAL;01/12/1997;290356;1997;12
Río Grande;RESIDENCIAL;01/12/1997;1975397;1997;12
Río Grande;PROMOCIONAL;01/12/1997;-9;1997;12
Río Grande;ALUMB.PUBLICO;01/12/1997;247334;1997;12
Río Grande;LUZ DE OBRA;01/12/1997;132665;1997;12
Río Grande;JUB. Y PENS.;01/12/1997;-9;1997;12
Río Grande;BASE NAVAL;01/12/1997;8040;1997;12
Río Grande;GRANES DEMANDAS;01/12/1997;-9;1997;12
Río Grande;MEDIANAS DEMANDAS;01/12/1997;-9;1997;12
Río Grande;SERVICIO RESIDENCIAL;01/12/1997;-9;1997;12
Río Grande;USO GENERAL;01/12/1997;-9;1997;12
Ushuaia;COMERCIAL;01/12/1997;1320136;1997;12
Ushuaia;INDUSTRIAL;01/12/1997;1130267;1997;12
Ushuaia;OFICIAL;01/12/1997;549587;1997;12
Ushuaia;RESIDENCIAL;01/12/1997;2260562;1997;12
Ushuaia;PROMOCIONAL;01/12/1997;124375;1997;12
Ushuaia;LUZ DE OBRA;01/12/1997;-9;1997;12
Ushuaia;BASE NAVAL;01/12/1997;-9;1997;12
Ushuaia;SERVICIOS SANITARIOS (3);01/12/1997;-9;1997;12
Ushuaia;ALUMB.PUBLICO;01/12/1997;393055;1997;12
Ushuaia;GRANES DEMANDAS;01/12/1997;-9;1997;12
Ushuaia;MEDIANAS DEMANDAS;01/12/1997;-9;1997;12
Ushuaia;USO RESIDENCIAL;01/12/1997;-9;1997;12
Ushuaia;USO GENERAL;01/12/1997;-9;1997;12
Ushuaia;ALUMB.PUBLICO;01/12/1997;-9;1997;12
Tolhuin;USO RESIDENCIAL;01/12/1997;-9;1997;12
Tolhuin;USO GENERAL;01/12/1997;-9;1997;12
Tolhuin;MEDIANAS DEMANDAS;01/12/1997;-9;1997;12
Tolhuin;GRANDES DEMANDAS;01/12/1997;-9;1997;12
Tolhuin;ALUMB.PUBLICO;01/12/1997;-9;1997;12
Río Grande;COMERCIAL;01/01/1998;1363783;1998;1
Río Grande;INDUSTRIAL;01/01/1998;1771869;1998;1
Río Grande;OFICIAL;01/01/1998;290526;1998;1
Río Grande;RESIDENCIAL;01/01/1998;1865378;1998;1
Río Grande;PROMOCIONAL;01/01/1998;-9;1998;1
Río Grande;ALUMB.PUBLICO;01/01/1998;-9;1998;1
Río Grande;LUZ DE OBRA;01/01/1998;139390;1998;1
Río Grande;JUB. Y PENS.;01/01/1998;-9;1998;1
Río Grande;BASE NAVAL;01/01/1998;-9;1998;1
Río Grande;GRANES DEMANDAS;01/01/1998;-9;1998;1
Río Grande;MEDIANAS DEMANDAS;01/01/1998;-9;1998;1
Río Grande;SERVICIO RESIDENCIAL;01/01/1998;-9;1998;1
Río Grande;USO GENERAL;01/01/1998;-9;1998;1
Ushuaia;COMERCIAL;01/01/1998;916686;1998;1
Ushuaia;INDUSTRIAL;01/01/1998;986423;1998;1
Ushuaia;OFICIAL;01/01/1998;424704;1998;1
Ushuaia;RESIDENCIAL;01/01/1998;2009199;1998;1
Ushuaia;PROMOCIONAL;01/01/1998;87303;1998;1
Ushuaia;LUZ DE OBRA;01/01/1998;-9;1998;1
Ushuaia;BASE NAVAL;01/01/1998;-9;1998;1
Ushuaia;SERVICIOS SANITARIOS (3);01/01/1998;-9;1998;1
Ushuaia;ALUMB.PUBLICO;01/01/1998;316134;1998;1
Ushuaia;GRANES DEMANDAS;01/01/1998;-9;1998;1
Ushuaia;MEDIANAS DEMANDAS;01/01/1998;-9;1998;1
Ushuaia;USO RESIDENCIAL;01/01/1998;-9;1998;1
Ushuaia;USO GENERAL;01/01/1998;-9;1998;1
Ushuaia;ALUMB.PUBLICO;01/01/1998;-9;1998;1
Tolhuin;USO RESIDENCIAL;01/01/1998;-9;1998;1
Tolhuin;USO GENERAL;01/01/1998;-9;1998;1
Tolhuin;MEDIANAS DEMANDAS;01/01/1998;-9;1998;1
Tolhuin;GRANDES DEMANDAS;01/01/1998;-9;1998;1
Tolhuin;ALUMB.PUBLICO;01/01/1998;-9;1998;1
Río Grande;COMERCIAL;01/02/1998;1413625;1998;2
Río Grande;INDUSTRIAL;01/02/1998;1764136;1998;2
Río Grande;OFICIAL;01/02/1998;305111;1998;2
Río Grande;RESIDENCIAL;01/02/1998;1986258;1998;2
Río Grande;PROMOCIONAL;01/02/1998;-9;1998;2
Río Grande;ALUMB.PUBLICO;01/02/1998;-9;1998;2
Río Grande;LUZ DE OBRA;01/02/1998;140844;1998;2
Río Grande;JUB. Y PENS.;01/02/1998;-9;1998;2
Río Grande;BASE NAVAL;01/02/1998;-9;1998;2
Río Grande;GRANES DEMANDAS;01/02/1998;-9;1998;2
Río Grande;MEDIANAS DEMANDAS;01/02/1998;-9;1998;2
Río Grande;SERVICIO RESIDENCIAL;01/02/1998;-9;1998;2
Río Grande;USO GENERAL;01/02/1998;-9;1998;2
Ushuaia;COMERCIAL;01/02/1998;836714;1998;2
Ushuaia;INDUSTRIAL;01/02/1998;1039453;1998;2
Ushuaia;OFICIAL;01/02/1998;391375;1998;2
Ushuaia;RESIDENCIAL;01/02/1998;1816897;1998;2
Ushuaia;PROMOCIONAL;01/02/1998;77557;1998;2
Ushuaia;LUZ DE OBRA;01/02/1998;-9;1998;2
Ushuaia;BASE NAVAL;01/02/1998;-9;1998;2
Ushuaia;SERVICIOS SANITARIOS (3);01/02/1998;-9;1998;2
Ushuaia;ALUMB.PUBLICO;01/02/1998;-9;1998;2
Ushuaia;GRANES DEMANDAS;01/02/1998;-9;1998;2
Ushuaia;MEDIANAS DEMANDAS;01/02/1998;-9;1998;2
Ushuaia;USO RESIDENCIAL;01/02/1998;-9;1998;2
Ushuaia;USO GENERAL;01/02/1998;-9;1998;2
Ushuaia;ALUMB.PUBLICO;01/02/1998;357926;1998;2
Tolhuin;USO RESIDENCIAL;01/02/1998;-9;1998;2
Tolhuin;USO GENERAL;01/02/1998;-9;1998;2
Tolhuin;MEDIANAS DEMANDAS;01/02/1998;-9;1998;2
Tolhuin;GRANDES DEMANDAS;01/02/1998;-9;1998;2
Tolhuin;ALUMB.PUBLICO;01/02/1998;-9;1998;2
Río Grande;COMERCIAL;01/03/1998;1461239;1998;3
Río Grande;INDUSTRIAL;01/03/1998;2105194;1998;3
Río Grande;OFICIAL;01/03/1998;443010;1998;3
Río Grande;RESIDENCIAL;01/03/1998;2232543;1998;3
Río Grande;PROMOCIONAL;01/03/1998;-9;1998;3
Río Grande;ALUMB.PUBLICO;01/03/1998;-9;1998;3
Río Grande;LUZ DE OBRA;01/03/1998;156002;1998;3
Río Grande;JUB. Y PENS.;01/03/1998;-9;1998;3
Río Grande;BASE NAVAL;01/03/1998;-9;1998;3
Río Grande;GRANES DEMANDAS;01/03/1998;-9;1998;3
Río Grande;MEDIANAS DEMANDAS;01/03/1998;-9;1998;3
Río Grande;SERVICIO RESIDENCIAL;01/03/1998;-9;1998;3
Río Grande;USO GENERAL;01/03/1998;-9;1998;3
Ushuaia;COMERCIAL;01/03/1998;936476;1998;3
Ushuaia;INDUSTRIAL;01/03/1998;1272587;1998;3
Ushuaia;OFICIAL;01/03/1998;451486;1998;3
Ushuaia;RESIDENCIAL;01/03/1998;2246644;1998;3
Ushuaia;PROMOCIONAL;01/03/1998;134940;1998;3
Ushuaia;LUZ DE OBRA;01/03/1998;-9;1998;3
Ushuaia;BASE NAVAL;01/03/1998;-9;1998;3
Ushuaia;SERVICIOS SANITARIOS (3);01/03/1998;-9;1998;3
Ushuaia;ALUMB.PUBLICO;01/03/1998;-9;1998;3
Ushuaia;GRANES DEMANDAS;01/03/1998;-9;1998;3
Ushuaia;MEDIANAS DEMANDAS;01/03/1998;-9;1998;3
Ushuaia;USO RESIDENCIAL;01/03/1998;-9;1998;3
Ushuaia;USO GENERAL;01/03/1998;-9;1998;3
Ushuaia;ALUMB.PUBLICO;01/03/1998;491728;1998;3
Tolhuin;USO RESIDENCIAL;01/03/1998;-9;1998;3
Tolhuin;USO GENERAL;01/03/1998;-9;1998;3
Tolhuin;MEDIANAS DEMANDAS;01/03/1998;-9;1998;3
Tolhuin;GRANDES DEMANDAS;01/03/1998;-9;1998;3
Tolhuin;ALUMB.PUBLICO;01/03/1998;-9;1998;3
Río Grande;COMERCIAL;01/04/1998;1549030;1998;4
Río Grande;INDUSTRIAL;01/04/1998;2050985;1998;4
Río Grande;OFICIAL;01/04/1998;480975;1998;4
Río Grande;RESIDENCIAL;01/04/1998;2464842;1998;4
Río Grande;PROMOCIONAL;01/04/1998;-9;1998;4
Río Grande;ALUMB.PUBLICO;01/04/1998;-9;1998;4
Río Grande;LUZ DE OBRA;01/04/1998;190517;1998;4
Río Grande;JUB. Y PENS.;01/04/1998;-9;1998;4
Río Grande;BASE NAVAL;01/04/1998;-9;1998;4
Río Grande;GRANES DEMANDAS;01/04/1998;-9;1998;4
Río Grande;MEDIANAS DEMANDAS;01/04/1998;-9;1998;4
Río Grande;SERVICIO RESIDENCIAL;01/04/1998;-9;1998;4
Río Grande;USO GENERAL;01/04/1998;-9;1998;4
Ushuaia;COMERCIAL;01/04/1998;949873;1998;4
Ushuaia;INDUSTRIAL;01/04/1998;1287649;1998;4
Ushuaia;OFICIAL;01/04/1998;485337;1998;4
Ushuaia;RESIDENCIAL;01/04/1998;2393366;1998;4
Ushuaia;PROMOCIONAL;01/04/1998;154626;1998;4
Ushuaia;LUZ DE OBRA;01/04/1998;-9;1998;4
Ushuaia;BASE NAVAL;01/04/1998;-9;1998;4
Ushuaia;SERVICIOS SANITARIOS (3);01/04/1998;-9;1998;4
Ushuaia;ALUMB.PUBLICO;01/04/1998;-9;1998;4
Ushuaia;GRANES DEMANDAS;01/04/1998;-9;1998;4
Ushuaia;MEDIANAS DEMANDAS;01/04/1998;-9;1998;4
Ushuaia;USO RESIDENCIAL;01/04/1998;-9;1998;4
Ushuaia;USO GENERAL;01/04/1998;-9;1998;4
Ushuaia;ALUMB.PUBLICO;01/04/1998;577400;1998;4
Tolhuin;USO RESIDENCIAL;01/04/1998;-9;1998;4
Tolhuin;USO GENERAL;01/04/1998;-9;1998;4
Tolhuin;MEDIANAS DEMANDAS;01/04/1998;-9;1998;4
Tolhuin;GRANDES DEMANDAS;01/04/1998;-9;1998;4
Tolhuin;ALUMB.PUBLICO;01/04/1998;-9;1998;4
Río Grande;COMERCIAL;01/05/1998;1572056;1998;5
Río Grande;INDUSTRIAL;01/05/1998;2199765;1998;5
Río Grande;OFICIAL;01/05/1998;524236;1998;5
Río Grande;RESIDENCIAL;01/05/1998;2546801;1998;5
Río Grande;PROMOCIONAL;01/05/1998;-9;1998;5
Río Grande;ALUMB.PUBLICO;01/05/1998;-9;1998;5
Río Grande;LUZ DE OBRA;01/05/1998;211196;1998;5
Río Grande;JUB. Y PENS.;01/05/1998;-9;1998;5
Río Grande;BASE NAVAL;01/05/1998;-9;1998;5
Río Grande;GRANES DEMANDAS;01/05/1998;-9;1998;5
Río Grande;MEDIANAS DEMANDAS;01/05/1998;-9;1998;5
Río Grande;SERVICIO RESIDENCIAL;01/05/1998;-9;1998;5
Río Grande;USO GENERAL;01/05/1998;-9;1998;5
Ushuaia;COMERCIAL;01/05/1998;1029481;1998;5
Ushuaia;INDUSTRIAL;01/05/1998;1451734;1998;5
Ushuaia;OFICIAL;01/05/1998;579996;1998;5
Ushuaia;RESIDENCIAL;01/05/1998;2702143;1998;5
Ushuaia;PROMOCIONAL;01/05/1998;178472;1998;5
Ushuaia;LUZ DE OBRA;01/05/1998;-9;1998;5
Ushuaia;BASE NAVAL;01/05/1998;-9;1998;5
Ushuaia;SERVICIOS SANITARIOS (3);01/05/1998;-9;1998;5
Ushuaia;ALUMB.PUBLICO;01/05/1998;-9;1998;5
Ushuaia;GRANES DEMANDAS;01/05/1998;-9;1998;5
Ushuaia;MEDIANAS DEMANDAS;01/05/1998;-9;1998;5
Ushuaia;USO RESIDENCIAL;01/05/1998;-9;1998;5
Ushuaia;USO GENERAL;01/05/1998;-9;1998;5
Ushuaia;ALUMB.PUBLICO;01/05/1998;687908;1998;5
Tolhuin;USO RESIDENCIAL;01/05/1998;-9;1998;5
Tolhuin;USO GENERAL;01/05/1998;-9;1998;5
Tolhuin;MEDIANAS DEMANDAS;01/05/1998;-9;1998;5
Tolhuin;GRANDES DEMANDAS;01/05/1998;-9;1998;5
Tolhuin;ALUMB.PUBLICO;01/05/1998;-9;1998;5
Río Grande;COMERCIAL;01/06/1998;1638399;1998;6
Río Grande;INDUSTRIAL;01/06/1998;2272299;1998;6
Río Grande;OFICIAL;01/06/1998;543910;1998;6
Río Grande;RESIDENCIAL;01/06/1998;2722357;1998;6
Río Grande;PROMOCIONAL;01/06/1998;-9;1998;6
Río Grande;ALUMB.PUBLICO;01/06/1998;-9;1998;6
Río Grande;LUZ DE OBRA;01/06/1998;227984;1998;6
Río Grande;JUB. Y PENS.;01/06/1998;-9;1998;6
Río Grande;BASE NAVAL;01/06/1998;-9;1998;6
Río Grande;GRANES DEMANDAS;01/06/1998;-9;1998;6
Río Grande;MEDIANAS DEMANDAS;01/06/1998;-9;1998;6
Río Grande;SERVICIO RESIDENCIAL;01/06/1998;-9;1998;6
Río Grande;USO GENERAL;01/06/1998;-9;1998;6
Ushuaia;COMERCIAL;01/06/1998;1006751;1998;6
Ushuaia;INDUSTRIAL;01/06/1998;1429499;1998;6
Ushuaia;OFICIAL;01/06/1998;580452;1998;6
Ushuaia;RESIDENCIAL;01/06/1998;2734020;1998;6
Ushuaia;PROMOCIONAL;01/06/1998;177589;1998;6
Ushuaia;LUZ DE OBRA;01/06/1998;-9;1998;6
Ushuaia;BASE NAVAL;01/06/1998;-9;1998;6
Ushuaia;SERVICIOS SANITARIOS (3);01/06/1998;-9;1998;6
Ushuaia;ALUMB.PUBLICO;01/06/1998;-9;1998;6
Ushuaia;GRANES DEMANDAS;01/06/1998;-9;1998;6
Ushuaia;MEDIANAS DEMANDAS;01/06/1998;-9;1998;6
Ushuaia;USO RESIDENCIAL;01/06/1998;-9;1998;6
Ushuaia;USO GENERAL;01/06/1998;-9;1998;6
Ushuaia;ALUMB.PUBLICO;01/06/1998;716171;1998;6
Tolhuin;USO RESIDENCIAL;01/06/1998;-9;1998;6
Tolhuin;USO GENERAL;01/06/1998;-9;1998;6
Tolhuin;MEDIANAS DEMANDAS;01/06/1998;-9;1998;6
Tolhuin;GRANDES DEMANDAS;01/06/1998;-9;1998;6
Tolhuin;ALUMB.PUBLICO;01/06/1998;-9;1998;6
Río Grande;COMERCIAL;01/07/1998;1642081;1998;7
Río Grande;INDUSTRIAL;01/07/1998;2341618;1998;7
Río Grande;OFICIAL;01/07/1998;498131;1998;7
Río Grande;RESIDENCIAL;01/07/1998;2667776;1998;7
Río Grande;PROMOCIONAL;01/07/1998;-9;1998;7
Río Grande;ALUMB.PUBLICO;01/07/1998;-9;1998;7
Río Grande;LUZ DE OBRA;01/07/1998;228551;1998;7
Río Grande;JUB. Y PENS.;01/07/1998;-9;1998;7
Río Grande;BASE NAVAL;01/07/1998;-9;1998;7
Río Grande;GRANES DEMANDAS;01/07/1998;-9;1998;7
Río Grande;MEDIANAS DEMANDAS;01/07/1998;-9;1998;7
Río Grande;SERVICIO RESIDENCIAL;01/07/1998;-9;1998;7
Río Grande;USO GENERAL;01/07/1998;-9;1998;7
Ushuaia;COMERCIAL;01/07/1998;1094690;1998;7
Ushuaia;INDUSTRIAL;01/07/1998;1516890;1998;7
Ushuaia;OFICIAL;01/07/1998;644344;1998;7
Ushuaia;RESIDENCIAL;01/07/1998;2788286;1998;7
Ushuaia;PROMOCIONAL;01/07/1998;75933;1998;7
Ushuaia;LUZ DE OBRA;01/07/1998;-9;1998;7
Ushuaia;BASE NAVAL;01/07/1998;-9;1998;7
Ushuaia;SERVICIOS SANITARIOS (3);01/07/1998;-9;1998;7
Ushuaia;ALUMB.PUBLICO;01/07/1998;-9;1998;7
Ushuaia;GRANES DEMANDAS;01/07/1998;-9;1998;7
Ushuaia;MEDIANAS DEMANDAS;01/07/1998;-9;1998;7
Ushuaia;USO RESIDENCIAL;01/07/1998;-9;1998;7
Ushuaia;USO GENERAL;01/07/1998;-9;1998;7
Ushuaia;ALUMB.PUBLICO;01/07/1998;722743;1998;7
Tolhuin;USO RESIDENCIAL;01/07/1998;-9;1998;7
Tolhuin;USO GENERAL;01/07/1998;-9;1998;7
Tolhuin;MEDIANAS DEMANDAS;01/07/1998;-9;1998;7
Tolhuin;GRANDES DEMANDAS;01/07/1998;-9;1998;7
Tolhuin;ALUMB.PUBLICO;01/07/1998;-9;1998;7
Río Grande;COMERCIAL;01/08/1998;1704754;1998;8
Río Grande;INDUSTRIAL;01/08/1998;2226429;1998;8
Río Grande;OFICIAL;01/08/1998;524920;1998;8
Río Grande;RESIDENCIAL;01/08/1998;2758497;1998;8
Río Grande;PROMOCIONAL;01/08/1998;-9;1998;8
Río Grande;ALUMB.PUBLICO;01/08/1998;-9;1998;8
Río Grande;LUZ DE OBRA;01/08/1998;246233;1998;8
Río Grande;JUB. Y PENS.;01/08/1998;-9;1998;8
Río Grande;BASE NAVAL;01/08/1998;-9;1998;8
Río Grande;GRANES DEMANDAS;01/08/1998;-9;1998;8
Río Grande;MEDIANAS DEMANDAS;01/08/1998;-9;1998;8
Río Grande;SERVICIO RESIDENCIAL;01/08/1998;-9;1998;8
Río Grande;USO GENERAL;01/08/1998;-9;1998;8
Ushuaia;COMERCIAL;01/08/1998;1086480;1998;8
Ushuaia;INDUSTRIAL;01/08/1998;1460839;1998;8
Ushuaia;OFICIAL;01/08/1998;665392;1998;8
Ushuaia;RESIDENCIAL;01/08/1998;2665648;1998;8
Ushuaia;PROMOCIONAL;01/08/1998;43939;1998;8
Ushuaia;LUZ DE OBRA;01/08/1998;-9;1998;8
Ushuaia;BASE NAVAL;01/08/1998;-9;1998;8
Ushuaia;SERVICIOS SANITARIOS (3);01/08/1998;-9;1998;8
Ushuaia;ALUMB.PUBLICO;01/08/1998;-9;1998;8
Ushuaia;GRANES DEMANDAS;01/08/1998;-9;1998;8
Ushuaia;MEDIANAS DEMANDAS;01/08/1998;-9;1998;8
Ushuaia;USO RESIDENCIAL;01/08/1998;-9;1998;8
Ushuaia;USO GENERAL;01/08/1998;-9;1998;8
Ushuaia;ALUMB.PUBLICO;01/08/1998;641899;1998;8
Tolhuin;USO RESIDENCIAL;01/08/1998;-9;1998;8
Tolhuin;USO GENERAL;01/08/1998;-9;1998;8
Tolhuin;MEDIANAS DEMANDAS;01/08/1998;-9;1998;8
Tolhuin;GRANDES DEMANDAS;01/08/1998;-9;1998;8
Tolhuin;ALUMB.PUBLICO;01/08/1998;-9;1998;8
Río Grande;COMERCIAL;01/09/1998;1510380;1998;9
Río Grande;INDUSTRIAL;01/09/1998;1780309;1998;9
Río Grande;OFICIAL;01/09/1998;478594;1998;9
Río Grande;RESIDENCIAL;01/09/1998;2397381;1998;9
Río Grande;PROMOCIONAL;01/09/1998;-9;1998;9
Río Grande;ALUMB.PUBLICO;01/09/1998;-9;1998;9
Río Grande;LUZ DE OBRA;01/09/1998;321778;1998;9
Río Grande;JUB. Y PENS.;01/09/1998;-9;1998;9
Río Grande;BASE NAVAL;01/09/1998;-9;1998;9
Río Grande;GRANES DEMANDAS;01/09/1998;-9;1998;9
Río Grande;MEDIANAS DEMANDAS;01/09/1998;-9;1998;9
Río Grande;SERVICIO RESIDENCIAL;01/09/1998;-9;1998;9
Río Grande;USO GENERAL;01/09/1998;-9;1998;9
Ushuaia;COMERCIAL;01/09/1998;1008534;1998;9
Ushuaia;INDUSTRIAL;01/09/1998;1567001;1998;9
Ushuaia;OFICIAL;01/09/1998;725789;1998;9
Ushuaia;RESIDENCIAL;01/09/1998;2447526;1998;9
Ushuaia;PROMOCIONAL;01/09/1998;0;1998;9
Ushuaia;LUZ DE OBRA;01/09/1998;-9;1998;9
Ushuaia;BASE NAVAL;01/09/1998;-9;1998;9
Ushuaia;SERVICIOS SANITARIOS (3);01/09/1998;-9;1998;9
Ushuaia;ALUMB.PUBLICO;01/09/1998;-9;1998;9
Ushuaia;GRANES DEMANDAS;01/09/1998;-9;1998;9
Ushuaia;MEDIANAS DEMANDAS;01/09/1998;-9;1998;9
Ushuaia;USO RESIDENCIAL;01/09/1998;-9;1998;9
Ushuaia;USO GENERAL;01/09/1998;-9;1998;9
Ushuaia;ALUMB.PUBLICO;01/09/1998;519122;1998;9
Tolhuin;USO RESIDENCIAL;01/09/1998;-9;1998;9
Tolhuin;USO GENERAL;01/09/1998;-9;1998;9
Tolhuin;MEDIANAS DEMANDAS;01/09/1998;-9;1998;9
Tolhuin;GRANDES DEMANDAS;01/09/1998;-9;1998;9
Tolhuin;ALUMB.PUBLICO;01/09/1998;-9;1998;9
Río Grande;COMERCIAL;01/10/1998;1442631;1998;10
Río Grande;INDUSTRIAL;01/10/1998;2059454;1998;10
Río Grande;OFICIAL;01/10/1998;501944;1998;10
Río Grande;RESIDENCIAL;01/10/1998;2336847;1998;10
Río Grande;PROMOCIONAL;01/10/1998;-9;1998;10
Río Grande;ALUMB.PUBLICO;01/10/1998;-9;1998;10
Río Grande;LUZ DE OBRA;01/10/1998;288066;1998;10
Río Grande;JUB. Y PENS.;01/10/1998;-9;1998;10
Río Grande;BASE NAVAL;01/10/1998;-9;1998;10
Río Grande;GRANES DEMANDAS;01/10/1998;-9;1998;10
Río Grande;MEDIANAS DEMANDAS;01/10/1998;-9;1998;10
Río Grande;SERVICIO RESIDENCIAL;01/10/1998;-9;1998;10
Río Grande;USO GENERAL;01/10/1998;-9;1998;10
Ushuaia;COMERCIAL;01/10/1998;1081537;1998;10
Ushuaia;INDUSTRIAL;01/10/1998;1494368;1998;10
Ushuaia;OFICIAL;01/10/1998;706991;1998;10
Ushuaia;RESIDENCIAL;01/10/1998;2425424;1998;10
Ushuaia;PROMOCIONAL;01/10/1998;0;1998;10
Ushuaia;LUZ DE OBRA;01/10/1998;-9;1998;10
Ushuaia;BASE NAVAL;01/10/1998;-9;1998;10
Ushuaia;SERVICIOS SANITARIOS (3);01/10/1998;-9;1998;10
Ushuaia;ALUMB.PUBLICO;01/10/1998;-9;1998;10
Ushuaia;GRANES DEMANDAS;01/10/1998;-9;1998;10
Ushuaia;MEDIANAS DEMANDAS;01/10/1998;-9;1998;10
Ushuaia;USO RESIDENCIAL;01/10/1998;-9;1998;10
Ushuaia;USO GENERAL;01/10/1998;-9;1998;10
Ushuaia;ALUMB.PUBLICO;01/10/1998;430140;1998;10
Tolhuin;USO RESIDENCIAL;01/10/1998;-9;1998;10
Tolhuin;USO GENERAL;01/10/1998;-9;1998;10
Tolhuin;MEDIANAS DEMANDAS;01/10/1998;-9;1998;10
Tolhuin;GRANDES DEMANDAS;01/10/1998;-9;1998;10
Tolhuin;ALUMB.PUBLICO;01/10/1998;-9;1998;10
Río Grande;COMERCIAL;01/11/1998;1590988;1998;11
Río Grande;INDUSTRIAL;01/11/1998;2043333;1998;11
Río Grande;OFICIAL;01/11/1998;428748;1998;11
Río Grande;RESIDENCIAL;01/11/1998;2476589;1998;11
Río Grande;PROMOCIONAL;01/11/1998;-9;1998;11
Río Grande;ALUMB.PUBLICO;01/11/1998;-9;1998;11
Río Grande;LUZ DE OBRA;01/11/1998;402131;1998;11
Río Grande;JUB. Y PENS.;01/11/1998;-9;1998;11
Río Grande;BASE NAVAL;01/11/1998;-9;1998;11
Río Grande;GRANES DEMANDAS;01/11/1998;-9;1998;11
Río Grande;MEDIANAS DEMANDAS;01/11/1998;-9;1998;11
Río Grande;SERVICIO RESIDENCIAL;01/11/1998;-9;1998;11
Río Grande;USO GENERAL;01/11/1998;-9;1998;11
